id,cltv
103553,134323.96766479107
103554,87941.64763327362
103555,120010.12530097489
103556,124094.7514256581
103557,139229.95848153395
103558,135759.82361629858
103559,158911.473620854
103560,82374.9097656344
103561,60891.4598811337
103562,51868.335899455386
103563,123265.85858020981
103564,89646.5698489475
103565,123897.68425370494
103566,50543.25777520327
103567,123018.48683648427
103568,110751.965579086
103569,152651.61378125727
103570,98582.56629414472
103571,124533.75599697033
103572,99068.43963911428
103573,56372.9705775651
103574,144322.01764895354
103575,131869.47665827253
103576,44873.533550380795
103577,138738.3931756838
103578,53496.27299975242
103579,54269.431848020395
103580,124992.03803166247
103581,136106.05862417782
103582,112488.13546420608
103583,113651.68552292523
103584,122957.9308435541
103585,134480.41141948328
103586,45145.35116304871
103587,122928.8720590144
103588,49859.309397311525
103589,138546.93604746327
103590,56955.56224639249
103591,48082.25891346959
103592,53276.50216771669
103593,45834.257557348494
103594,130345.02566157367
103595,54068.870827643856
103596,45537.09867690696
103597,109634.23882102038
103598,103119.48524769003
103599,122203.62532547781
103600,142608.34928859258
103601,91823.10255192901
103602,119549.50208427655
103603,130611.0637580964
103604,134554.73038635656
103605,55198.114403402964
103606,50338.13247147373
103607,110666.07999897076
103608,98905.83720862717
103609,115255.82965752148
103610,49975.91730459435
103611,126040.68148241268
103612,107391.29710358642
103613,50404.771820363254
103614,53684.465158308354
103615,122676.07657413039
103616,102248.44250074998
103617,56556.66856937733
103618,113153.49808522039
103619,117539.1284381483
103620,142158.53412181418
103621,130587.24632711425
103622,101793.1284433846
103623,118924.36607773908
103624,109833.56770741729
103625,44277.581055297
103626,120367.41321666184
103627,128693.49451302076
103628,141560.86081743002
103629,45083.730258077325
103630,92231.17780080992
103631,101051.4002805045
103632,108501.10666676688
103633,116523.77922214624
103634,100830.10817528164
103635,120990.978779381
103636,121076.41396367607
103637,141630.15661883767
103638,54160.1033337428
103639,118543.26041264068
103640,172214.23099798046
103641,153187.60098460666
103642,113489.12352440489
103643,153915.0401620552
103644,132198.58089109167
103645,122707.82386443597
103646,119603.06580823078
103647,46044.95893243604
103648,89581.25449418109
103649,89211.9674414124
103650,138086.80868252928
103651,119246.50384852792
103652,129228.35099085867
103653,118503.53819625652
103654,46998.722771147644
103655,107685.33910028535
103656,139476.37598564924
103657,122884.66146638227
103658,47448.45546526663
103659,51814.70859445132
103660,110307.92415456151
103661,98018.84183836485
103662,89270.25801566607
103663,109275.89767246654
103664,134672.30732981092
103665,96148.56607775047
103666,118819.05197681561
103667,129280.69106233271
103668,92282.85074607878
103669,84598.95013139342
103670,112675.41856318052
103671,88708.88197913874
103672,143655.89518416423
103673,111618.29472198017
103674,110666.48458417706
103675,52837.238030438195
103676,135885.70090512637
103677,50510.17186135597
103678,52105.67652272933
103679,140509.93667242365
103680,120420.5448312166
103681,51348.66733865012
103682,114789.48967222396
103683,48385.50230438644
103684,137246.96386051553
103685,134613.8445996806
103686,48576.84705302283
103687,112531.05134948963
103688,121522.28051897437
103689,50730.61721256616
103690,120365.44218448954
103691,49069.08808590905
103692,51478.37332086805
103693,102181.26471541279
103694,45643.36938958551
103695,107050.18340133376
103696,46766.66828758493
103697,118787.7702879182
103698,48023.26512700193
103699,101318.7681377657
103700,122775.97577760639
103701,126657.3836982935
103702,48053.0367124724
103703,119036.62614922119
103704,90236.06248502746
103705,48412.13369863599
103706,131376.25204009874
103707,45159.52222218374
103708,141659.6230308645
103709,49533.99481614884
103710,54280.65609291812
103711,51143.43332756378
103712,55709.52077999733
103713,51348.66733865012
103714,116170.93363171909
103715,50403.36495997294
103716,51511.571245974745
103717,123138.22384458191
103718,94734.3495788618
103719,126761.98489857612
103720,146101.79118147434
103721,57917.355022525844
103722,50589.270266680454
103723,48807.19155562026
103724,56669.78830579459
103725,52763.43155258589
103726,104835.7119414493
103727,125858.46664494627
103728,50767.411643413674
103729,156542.15080129428
103730,48821.75393198585
103731,128222.01879731305
103732,115326.91364124135
103733,138855.53002967528
103734,123362.91036158394
103735,51876.73142226616
103736,147935.06696887396
103737,118605.24358225225
103738,102989.82295879243
103739,145538.30431598803
103740,146709.82749903444
103741,60221.36042111916
103742,60154.41490911645
103743,144714.87925199463
103744,112356.78906346901
103745,47783.21299815719
103746,107348.95347375811
103747,114329.90394250545
103748,116796.26855756706
103749,145380.19943263
103750,59497.663614933255
103751,121904.21614000529
103752,123648.27978936069
103753,52780.77332120138
103754,124035.96409155404
103755,111388.8094642331
103756,134672.30732981092
103757,104931.67948900376
103758,130726.91779990218
103759,110697.64907517216
103760,122246.51350568834
103761,132713.45664229695
103762,98128.94581661085
103763,146319.61006194385
103764,145356.8862288716
103765,50661.334097964
103766,111987.0359519652
103767,44501.10735217828
103768,107844.11823611174
103769,98803.78249383121
103770,108582.91342438944
103771,153346.1185777914
103772,62355.261811521435
103773,134199.15937372888
103774,115088.64012368879
103775,106309.81814098031
103776,123129.22108329291
103777,51653.57996191807
103778,103647.45583023613
103779,60019.86121288922
103780,123703.6932980932
103781,124127.80353820635
103782,105836.24960937086
103783,47669.06437142768
103784,45131.30519504211
103785,103720.30586761412
103786,92127.6751540855
103787,150059.17633274096
103788,139417.97879440335
103789,122599.29203860552
103790,122336.87543098693
103791,51212.62472616977
103792,63876.51617075395
103793,61161.105287335835
103794,47890.295414614964
103795,124143.30334071719
103796,127126.81670937802
103797,46821.05015646479
103798,106406.33477219763
103799,97226.28900138325
103800,55568.667512460444
103801,152869.57169328618
103802,120471.33526253105
103803,121977.8564741744
103804,116333.24055024858
103805,84763.1298519435
103806,133684.22990885234
103807,125156.03919295495
103808,102598.06428035046
103809,54803.659334267715
103810,114329.90394250545
103811,120190.70276339927
103812,87941.64763327362
103813,45748.838312969376
103814,111493.94013590993
103815,158101.8434645163
103816,121678.37249996075
103817,144077.89027319365
103818,57071.76857746591
103819,94008.72101037127
103820,44706.34401654811
103821,120181.28180544967
103822,136796.62188965027
103823,124463.49063805376
103824,89244.41763273315
103825,107483.22982233248
103826,49202.52126610634
103827,120109.8727163525
103828,122993.56634667225
103829,88109.33666489662
103830,55151.4654903999
103831,49101.13431400522
103832,120951.26006045965
103833,106582.26403302196
103834,110314.90711488534
103835,108625.9016188233
103836,153187.60098460666
103837,49669.97613987867
103838,99257.40297136508
103839,120383.71758250798
103840,151539.58835190802
103841,129883.90889757445
103842,49202.52126610634
103843,211386.12451485536
103844,50510.17186135597
103845,51420.37017039999
103846,102420.39327552232
103847,129520.66781547508
103848,140908.66188190857
103849,111388.8094642331
103850,133475.29564471255
103851,49602.56848150453
103852,46504.54307233331
103853,51061.91740212813
103854,84066.0837850175
103855,135208.09343237794
103856,68075.1454488936
103857,44864.84434579018
103858,123265.85858020981
103859,144786.85679644943
103860,51337.62633909815
103861,113202.6925807037
103862,130324.14837413353
103863,49145.43987951525
103864,52139.4063141329
103865,152563.98706105023
103866,140052.13833864787
103867,97477.71993714444
103868,110268.03730372277
103869,47655.47991173071
103870,138504.6851200603
103871,126481.37260122108
103872,49620.95756400568
103873,53226.33383214364
103874,47790.22651518885
103875,60903.8870607147
103876,101708.1299729828
103877,135468.38654691188
103878,90119.21698439519
103879,98905.83720862717
103880,45994.921119665596
103881,135208.09343237794
103882,87163.32476131205
103883,117902.91884239961
103884,69847.6230754421
103885,117941.95708909315
103886,147733.80993930876
103887,49409.82944073909
103888,119179.01589949463
103889,104603.0867088048
103890,89894.43685170205
103891,111672.42369827503
103892,56212.70682412158
103893,159910.1869696168
103894,109490.80105326224
103895,147337.7531537189
103896,112644.90706518566
103897,123129.22108329291
103898,129190.80821998748
103899,163199.5782141084
103900,49801.20391867406
103901,125780.05181616703
103902,132139.8634715813
103903,52685.366248458675
103904,113079.7409674288
103905,109334.05289835333
103906,121076.41396367607
103907,167215.817448086
103908,124840.8418223191
103909,120975.87976920021
103910,51801.28704553651
103911,52354.91913206485
103912,113202.6925807037
103913,53762.9752167177
103914,118690.35793157794
103915,117556.46540533811
103916,54280.65609291812
103917,46811.36563640136
103918,111833.78849116681
103919,54831.541179472246
103920,147622.81762510524
103921,49469.27612371302
103922,85061.79898516009
103923,49798.72383641827
103924,110885.44555136118
103925,118095.43837967621
103926,43108.29519290602
103927,112948.29844409699
103928,99873.49937868577
103929,122824.45320965341
103930,106123.60583286331
103931,48508.94115325425
103932,53004.86473547468
103933,156628.47142212206
103934,61296.134763314105
103935,52456.693412882945
103936,114092.62688807136
103937,126101.31980802602
103938,158013.64674810358
103939,43325.662792914496
103940,100541.7125145106
103941,119870.49682574804
103942,127424.44373966934
103943,114246.85009913982
103944,48392.40319051165
103945,54847.62760197293
103946,64315.652709374765
103947,97471.92149257504
103948,49371.76070525393
103949,101102.82983237937
103950,113819.20070224733
103951,52902.339568843076
103952,118872.04224200177
103953,122274.06396704755
103954,68366.5713871835
103955,105986.01136431616
103956,47645.26401433328
103957,120039.93785351657
103958,54875.4174809751
103959,105015.71873620912
103960,155388.45708223188
103961,107665.71856020221
103962,47107.393384502975
103963,151155.35869097142
103964,47667.26440070094
103965,156600.6135314246
103966,101351.93610375248
103967,129572.02346928384
103968,114970.07164857874
103969,49311.195495422005
103970,136656.82730474166
103971,107964.57260482262
103972,44852.5305482216
103973,151119.18533804195
103974,108575.52363768234
103975,133310.8860864167
103976,134613.8445996806
103977,44397.8903895745
103978,139418.55862465972
103979,116608.01239242844
103980,123414.59051106966
103981,119017.52879816733
103982,91874.77549719787
103983,102192.61941045776
103984,51243.740162196606
103985,163476.2224395613
103986,115709.45013505535
103987,138207.32280033996
103988,157364.69866077288
103989,103155.05180974839
103990,111594.50317733173
103991,53631.33658473158
103992,135026.91865799128
103993,122365.75704873005
103994,150994.83260159663
103995,114079.29259340334
103996,45971.94341429953
103997,126989.96083302166
103998,146513.5310864614
103999,126649.38578338997
104000,115976.64768873712
104001,135013.37349927198
104002,111169.00295432263
104003,134554.73038635656
104004,138860.68584636133
104005,49617.80529473079
104006,123149.03820551498
104007,49574.748700816766
104008,48360.84550281319
104009,137110.4477822755
104010,122421.45988937774
104011,91277.3931812715
104012,58734.82976799297
104013,153438.3686693587
104014,51806.56464436003
104015,141010.45548306132
104016,119033.49596551104
104017,111903.66414975692
104018,54981.55723195414
104019,140098.4496724113
104020,104823.15384413267
104021,84126.30299594573
104022,110773.2135127331
104023,60230.04851191111
104024,49705.75415199972
104025,128753.97286195788
104026,109233.9192498713
104027,54746.29826858607
104028,45323.160799145466
104029,87163.32476131205
104030,46793.1302765481
104031,119006.4443072114
104032,50109.35048479165
104033,60890.74632924176
104034,139897.35120967735
104035,51467.32377025053
104036,142549.88655846225
104037,107387.5955274186
104038,115767.56764514736
104039,86864.65562809545
104040,116591.27426405821
104041,102874.01375305619
104042,104750.90342444008
104043,136566.07108951698
104044,130381.60724748192
104045,111594.50317733173
104046,99036.69247716306
104047,46007.758133845724
104048,61059.087501532085
104049,100417.11669289175
104050,53904.55762071727
104051,122190.5657887787
104052,65625.67052621269
104053,62048.75433210963
104054,139817.55522678632
104055,53513.277106034744
104056,48638.741473349815
104057,139591.62127803176
104058,47955.26100192043
104059,93713.37057980013
104060,120874.16530875047
104061,171771.7365882988
104062,113179.15650775867
104063,152280.72408672993
104064,84091.74951799159
104065,61540.529994578676
104066,134125.787858164
104067,46929.5710176856
104068,54267.24268465486
104069,111903.66414975692
104070,122844.28731653906
104071,115850.18833787837
104072,116276.14057352974
104073,46781.282557950755
104074,126040.68148241268
104075,108244.51339526809
104076,51099.28102100571
104077,119142.41065710416
104078,146534.08888085734
104079,46492.88255386191
104080,103513.17143844708
104081,140253.8690566201
104082,97266.56060170368
104083,122341.16839009442
104084,111986.0805889029
104085,96822.7975849762
104086,162800.63822494593
104087,130276.35158635025
104088,100211.24040137487
104089,141381.36623625754
104090,107946.12134850015
104091,130257.02150391771
104092,57466.452524283355
104093,52623.6437296091
104094,96135.77057450298
104095,110474.29118671357
104096,46512.20706979942
104097,46565.99387659441
104098,53773.21789508293
104099,135463.5564848541
104100,146901.4393238851
104101,51556.5862406464
104102,126652.62389493031
104103,142608.34928859258
104104,56403.45262079583
104105,125966.96882553585
104106,103820.72179656997
104107,129949.70916224168
104108,50667.19354322513
104109,131271.74203056315
104110,51010.364551508785
104111,49775.89868741468
104112,43587.783667408185
104113,49835.10440848252
104114,112297.19775337954
104115,113202.6925807037
104116,91634.80030224526
104117,101899.80162717444
104118,51701.14730103478
104119,52892.71422492801
104120,129262.20458639614
104121,103111.75214491738
104122,54868.67214155122
104123,115332.61778105251
104124,45263.008848980004
104125,103053.50242229606
104126,133898.01455974526
104127,111091.69168937323
104128,111782.08823957299
104129,52189.19857201601
104130,95545.27865514845
104131,101449.33151805581
104132,133910.6744260623
104133,121515.96955687112
104134,53465.602616056436
104135,54742.050273314104
104136,121358.76745271552
104137,113116.54949385411
104138,115255.82965752148
104139,60978.96048780914
104140,50109.13165532977
104141,156052.3763065475
104142,53684.465158308354
104143,110517.76671729305
104144,142097.73536632187
104145,154144.93286351883
104146,99811.57904951157
104147,98361.8557999427
104148,115935.21898635876
104149,148551.12558453792
104150,106897.17830076342
104151,114537.57456151716
104152,51480.66712343003
104153,49570.87480154955
104154,132648.83450218337
104155,118605.24358225225
104156,62306.274416093045
104157,72173.99966103364
104158,47158.81014086023
104159,50550.69970180026
104160,137504.51459593783
104161,106897.17830076342
104162,116884.298378482
104163,53577.103528933716
104164,109551.70677134051
104165,124813.97675707939
104166,48787.49824619627
104167,111090.39740252846
104168,156358.62918472954
104169,42355.21273797872
104170,119017.52879816733
104171,119241.8558239596
104172,106324.91002786114
104173,111445.63052862544
104174,48194.708435212495
104175,129842.79203231531
104176,89308.59071230127
104177,131465.13332937998
104178,121863.91791064617
104179,50594.188058736356
104180,160593.70916233904
104181,123821.61147691436
104182,121594.95995811181
104183,152084.86416804182
104184,56314.10189891998
104185,120130.74694261762
104186,88760.5549244076
104187,101339.50796585073
104188,146836.3460430383
104189,117388.69148680258
104190,100682.48364181492
104191,106646.3258968462
104192,138993.10688901794
104193,152945.81433657667
104194,114080.13734121108
104195,102857.7959923536
104196,46870.60555483214
104197,91535.96351236811
104198,109401.32883768853
104199,138315.7565566891
104200,153743.61160979234
104201,57277.996439314054
104202,130955.6894215758
104203,124692.44508735786
104204,58036.557805505814
104205,112227.59653021605
104206,152440.3259570004
104207,114027.16476267869
104208,42355.21273797872
104209,46423.000428242645
104210,120229.71975775823
104211,117617.93737531846
104212,134083.91555499317
104213,42882.85435378376
104214,87685.85967268134
104215,125301.189906375
104216,126127.09830732233
104217,43017.86674240154
104218,100530.73205916659
104219,112524.47416112348
104220,49202.52126610634
104221,50663.54907896814
104222,112948.29844409699
104223,133439.94523819932
104224,128912.26814470843
104225,118010.08588287198
104226,124494.3190746901
104227,147511.57392250566
104228,130955.6894215758
104229,143355.70273341655
104230,147726.28035040593
104231,102871.99244055722
104232,128252.89751552352
104233,129501.67833006266
104234,49164.17179347768
104235,116977.52158487523
104236,113202.6925807037
104237,147935.06696887396
104238,111635.90781096157
104239,101890.49974684362
104240,127751.27261357845
104241,47183.076429517125
104242,88020.95943097002
104243,52659.02258658291
104244,163476.2224395613
104245,46701.983256471845
104246,126821.2770397419
104247,52051.05913649917
104248,102371.2172130734
104249,45851.15164591586
104250,123150.20146065888
104251,121299.66988918677
104252,103720.21788133569
104253,58201.71544006971
104254,142025.3993058853
104255,120570.83600678832
104256,64747.55891769398
104257,167574.57208411364
104258,124846.69041954543
104259,128984.03932028098
104260,87475.85659836249
104261,100744.54212562581
104262,46831.110098705205
104263,47974.99633498068
104264,139700.45443345944
104265,116307.93355889063
104266,112348.24690749931
104267,47764.602299662736
104268,98862.21044231657
104269,135549.2071346306
104270,129202.69252608434
104271,53456.835158492286
104272,46658.067442718115
104273,49922.61760555958
104274,49877.99426760656
104275,121710.16440436046
104276,50097.61164685741
104277,49132.878543894025
104278,54699.7874257163
104279,51188.50066202546
104280,99740.69832569621
104281,133996.893479509
104282,155484.18528718094
104283,53612.753126366966
104284,50322.59158166277
104285,135917.17696238795
104286,134744.24692433295
104287,48142.724511009554
104288,109879.03660075372
104289,100188.52035866068
104290,117532.20470661121
104291,50589.879009743134
104292,120506.480070736
104293,160750.33911109937
104294,122550.11228924934
104295,51100.51497936541
104296,129596.70919668497
104297,145816.85962700695
104298,130729.42388634032
104299,64296.68554903259
104300,141548.73140962888
104301,150647.198465012
104302,116578.08130585685
104303,111426.52502078415
104304,52385.43987721062
104305,124155.94756461718
104306,49247.882270394824
104307,51354.117694279754
104308,110962.10262743106
104309,106569.4424786561
104310,51141.9457861168
104311,49970.42129770504
104312,112488.13546420608
104313,144538.42852952125
104314,118688.95315351884
104315,131622.10491454692
104316,121863.91791064617
104317,121573.95346424323
104318,122094.53064190858
104319,141491.12436714477
104320,47801.96214498821
104321,98803.78249383121
104322,46520.00897474318
104323,108786.47609454363
104324,109379.75820277895
104325,100351.87725053755
104326,133304.94116090558
104327,146751.77487816516
104328,102098.47279747727
104329,111146.68114436726
104330,128734.22199923896
104331,46682.84248637413
104332,93821.57631363072
104333,120874.16530875047
104334,126803.0166099455
104335,87163.32476131205
104336,97092.97028340219
104337,125858.46664494627
104338,141572.77009402422
104339,102639.28929407902
104340,156300.1664545992
104341,52157.851175822296
104342,129167.8776588166
104343,52244.188731576556
104344,48094.72298160196
104345,120420.5448312166
104346,131153.79634685768
104347,108937.61574174286
104348,52114.69410848001
104349,49879.84840877348
104350,117081.04813403542
104351,154806.07614843876
104352,54174.026257828824
104353,137290.2596553371
104354,129370.43659156369
104355,146412.52176006476
104356,56202.17408256552
104357,135549.2071346306
104358,139476.44152453367
104359,52837.238030438195
104360,122048.1067781841
104361,119848.66840739847
104362,154806.07614843876
104363,132746.9214187799
104364,128035.08017097114
104365,50761.28759626215
104366,128978.39504593684
104367,49912.546125203335
104368,139368.65288187793
104369,120768.48622702036
104370,88184.55386766716
104371,117336.23345749591
104372,93502.81917700107
104373,145766.17764163742
104374,123556.4412032302
104375,97237.57000326936
104376,109641.32077751632
104377,48769.3447123848
104378,51778.195276532926
104379,47142.08668698484
104380,117301.03289849384
104381,116145.76396488913
104382,48740.467748927054
104383,49389.035315876536
104384,132603.47407366906
104385,102743.327573576
104386,115228.47209348512
104387,112215.89757340113
104388,142964.62064856858
104389,112948.29844409699
104390,160525.11937178415
104391,150166.10674962157
104392,133143.11216788113
104393,50928.617583718784
104394,110696.94217544417
104395,46206.69745374969
104396,51638.73235676954
104397,87124.09327228987
104398,122792.6143712702
104399,90603.13412100672
104400,118164.23488434005
104401,62481.57612826702
104402,87682.23920695717
104403,132529.98455755413
104404,123225.30425289267
104405,52929.15900087145
104406,119744.96797561589
104407,46131.149139201836
104408,109401.32883768853
104409,52729.232020882235
104410,94447.33629855918
104411,121011.07611472833
104412,53156.27739131345
104413,131840.73488786304
104414,98600.37864732927
104415,49389.035315876536
104416,46572.92805624798
104417,47706.949174345464
104418,139817.55522678632
104419,53605.33068741866
104420,45834.257557348494
104421,49238.08890838974
104422,135316.30168170005
104423,110773.2135127331
104424,55308.9387558024
104425,140041.3382753725
104426,47829.13773115661
104427,93337.93927123409
104428,100249.92715905907
104429,121671.51406435005
104430,134396.48086992904
104431,100641.20710921213
104432,52164.13925285967
104433,48255.48313665818
104434,83672.14811512709
104435,113414.62995732001
104436,52751.527712190014
104437,48567.370117049635
104438,69556.45433802911
104439,119966.24525117906
104440,46325.620465671025
104441,132381.56395369157
104442,156201.03709904163
104443,121299.66988918677
104444,47965.9236708737
104445,54151.8352342847
104446,128381.45801845026
104447,44434.710646889274
104448,152563.98706105023
104449,49549.40170920005
104450,52347.150138157216
104451,50432.74941815085
104452,129103.70150803051
104453,130179.46966212815
104454,47135.32671782589
104455,131874.66486503254
104456,49565.27315794088
104457,47645.26401433328
104458,138569.02413584935
104459,128399.3756832968
104460,115542.26060122266
104461,120190.70276339927
104462,109595.60523339755
104463,108929.22196810403
104464,100410.85775132373
104465,120166.04497245033
104466,132690.0087587382
104467,123265.85858020981
104468,44028.31669035311
104469,102648.70925653978
104470,46070.50532360733
104471,123719.47905774368
104472,125517.35294269361
104473,105174.73217430529
104474,96954.81299882379
104475,50978.878494655924
104476,131152.4619753131
104477,116523.77922214624
104478,112070.85368358961
104479,42796.68505093534
104480,121977.8564741744
104481,123285.5210942109
104482,153915.0401620552
104483,109835.1976009615
104484,132990.36998070468
104485,126874.95492987164
104486,46093.50681668508
104487,136515.17950772314
104488,48102.25919708512
104489,48758.56233069555
104490,105559.36820380039
104491,109559.84082267611
104492,48764.17572317139
104493,145717.66668063522
104494,50716.43620734908
104495,98847.2376579958
104496,118725.39542196075
104497,146103.70439827273
104498,134554.73038635656
104499,84137.65964674171
104500,121614.65801089504
104501,158025.08410246755
104502,146138.05100802914
104503,103891.99527558296
104504,125335.9219329853
104505,52980.34536496569
104506,57398.08206456671
104507,126821.57669998481
104508,87163.32476131205
104509,47789.33712506695
104510,126803.0166099455
104511,100863.35703588104
104512,47169.70632918086
104513,119848.66840739847
104514,123129.22108329291
104515,103925.9537185001
104516,134448.84412736658
104517,115255.82965752148
104518,121596.28840334958
104519,97617.81715902587
104520,68480.42008006418
104521,137171.7311640715
104522,94030.74037434794
104523,133742.80185274052
104524,100870.34821250678
104525,52209.15777539516
104526,166638.27257962493
104527,84589.1518497124
104528,136529.81672881058
104529,116627.143272613
104530,112223.13713768127
104531,46710.06698732809
104532,124793.67366931462
104533,49592.77511949945
104534,101136.10411934879
104535,112754.87054773924
104536,130392.10399814101
104537,115850.18833787837
104538,115218.69768811075
104539,139185.4359281252
104540,98497.04363091559
104541,87028.83534864553
104542,53465.602616056436
104543,52685.366248458675
104544,117630.29124433336
104545,156300.1664545992
104546,100833.11798856425
104547,140874.32756224045
104548,107830.62663102735
104549,127749.08453186403
104550,145565.65660374684
104551,116371.45526520498
104552,142578.0619067531
104553,134271.70466982963
104554,123719.47905774368
104555,134543.39977081763
104556,46378.07223328334
104557,45853.582073286
104558,93919.36483510806
104559,116037.97307622725
104560,100970.31097692922
104561,112488.13546420608
104562,110638.47090726365
104563,46047.09989236572
104564,143212.2081318708
104565,109573.66774516589
104566,137709.96972742505
104567,129591.7019417901
104568,126092.1559232373
104569,131093.26229781014
104570,127678.05629644894
104571,153799.23837562473
104572,53841.594749900636
104573,48037.206086965045
104574,107745.14577708965
104575,125931.97386300545
104576,123088.72238924092
104577,122853.2201330837
104578,44307.30827874588
104579,46427.4745161219
104580,133982.85396253841
104581,102181.26471541279
104582,145958.90128253092
104583,46271.17792002098
104584,89471.66796015867
104585,119223.62086688391
104586,48936.021825992255
104587,137827.08300055758
104588,129536.62070677728
104589,58930.95175689739
104590,114024.54083216043
104591,46837.32844062672
104592,108551.56820501169
104593,48446.361449102755
104594,142360.97754486703
104595,139417.97879440335
104596,151017.33438892214
104597,55699.63577530728
104598,114722.65512775278
104599,53501.0884901165
104600,54130.14744631535
104601,105625.53692457227
104602,122258.17833635287
104603,51101.52069995221
104604,151926.9445560382
104605,129955.79016830723
104606,108770.83014587787
104607,98172.19518945047
104608,112070.85368358961
104609,123655.82006349614
104610,51839.157880303
104611,49420.38542682883
104612,130045.32241932394
104613,127664.6370477376
104614,106413.97398863196
104615,48330.787239683465
104616,100519.29064251382
104617,110767.4150681637
104618,148276.1806711266
104619,153327.21366725597
104620,137371.74442644307
104621,51102.09432933375
104622,46390.764780720456
104623,97866.50184908812
104624,130713.91671365108
104625,130726.91779990218
104626,44667.05380514706
104627,100576.29107586869
104628,140074.8856683226
104629,136621.22104428438
104630,50172.47326811069
104631,54132.92776943113
104632,59862.73162129694
104633,51698.08529574494
104634,129564.53725996081
104635,131864.33771324687
104636,106845.50535549456
104637,147362.83272222662
104638,87160.31494802944
104639,133776.53902208083
104640,116289.91447649439
104641,94624.29431132009
104642,52934.48378318742
104643,120566.23757209476
104644,132690.0087587382
104645,128252.89751552352
104646,142986.82819334423
104647,139516.59478216514
104648,103218.57918961259
104649,129528.48773696151
104650,112503.42739733032
104651,131117.86437449392
104652,96515.52270765067
104653,140463.9474367346
104654,142925.52597520716
104655,106247.19808619852
104656,105336.94348655306
104657,120171.88176908926
104658,130661.06881957018
104659,99233.39598909147
104660,109096.41150193672
104661,111880.14549831802
104662,101280.00380018634
104663,129960.88181362393
104664,139760.01867623843
104665,109401.32883768853
104666,60270.89092033704
104667,70128.96573846313
104668,127353.82044313215
104669,123005.02538043508
104670,131573.30778765053
104671,125517.35294269361
104672,62730.76684768231
104673,100242.46749182227
104674,102174.09980273488
104675,119549.50208427655
104676,92493.28825208583
104677,43565.52448898581
104678,109826.60632823211
104679,53131.164726520255
104680,125085.53580755286
104681,123414.59051106966
104682,116333.24055024858
104683,47158.978034334126
104684,108326.88224424655
104685,50221.50582302014
104686,121524.23599664053
104687,51850.8839822684
104688,129168.6642828023
104689,118996.88089017455
104690,113644.8048551069
104691,48138.22546901059
104692,52987.85683598196
104693,154144.93286351883
104694,138124.66229323906
104695,151213.82142110175
104696,113656.31305823757
104697,125858.46664494627
104698,97886.47571145787
104699,57178.589166348946
104700,49360.00209177332
104701,98146.7581697954
104702,113208.4910252731
104703,53841.594749900636
104704,62714.079013354174
104705,111116.94950782531
104706,45491.14584709027
104707,90676.04818930312
104708,123719.47905774368
104709,52998.1636670346
104710,99159.74100679196
104711,102532.92426819273
104712,50522.27738226326
104713,106292.05384382393
104714,87984.52880589793
104715,135549.2071346306
104716,127172.93946260272
104717,95573.5914068961
104718,90676.04818930312
104719,47473.42686247116
104720,50925.03089913433
104721,83982.3261823918
104722,51658.92828093956
104723,107576.91177266744
104724,112558.25200020091
104725,163970.9989995254
104726,52841.034075442316
104727,105918.13219634372
104728,82345.08955928664
104729,100415.53500291657
104730,129855.87505296213
104731,51069.10042770865
104732,61439.86864546148
104733,51557.34709292191
104734,154375.0226071758
104735,126046.65040139425
104736,140650.71406022296
104737,126670.1079908689
104738,105086.2712651131
104739,134480.41141948328
104740,109641.32077751632
104741,47139.040113269395
104742,99532.98253751616
104743,168321.24379487304
104744,98905.83720862717
104745,120420.5448312166
104746,110767.4150681637
104747,49085.33086903033
104748,52182.42878096695
104749,49563.946834152885
104750,51889.7850497252
104751,133244.49677416842
104752,147969.28973791923
104753,123472.10731401814
104754,44332.57429996118
104755,52495.542742591184
104756,110911.28624434998
104757,104174.81710361561
104758,47463.795509639254
104759,111221.03554569757
104760,49290.15554691757
104761,99434.89437076116
104762,53855.48214522764
104763,137592.3903981726
104764,126244.85563425817
104765,47136.29892141406
104766,91217.75117316206
104767,49668.7083583185
104768,48431.26359281803
104769,55909.341794612534
104770,123362.91036158394
104771,130282.89686743342
104772,113656.31305823757
104773,107996.71802448825
104774,135013.42103206358
104775,52778.15483202424
104776,122868.28433555056
104777,128530.57301297237
104778,140244.14241328943
104779,46678.78786056943
104780,44924.82544980837
104781,106943.51404899421
104782,167887.017334461
104783,110484.26330173442
104784,129979.15818027264
104785,115934.76529271399
104786,46670.66736040511
104787,122944.40739195824
104788,123648.27978936069
104789,112070.85368358961
104790,89471.66796015867
104791,127652.679575453
104792,115255.82965752148
104793,43112.39768985325
104794,124393.06994201156
104795,125625.94973692328
104796,125134.94469808017
104797,47216.408902801435
104798,47582.94915855873
104799,106448.63633982456
104800,46775.82193987085
104801,47030.72298502026
104802,100577.35259179313
104803,48384.55938873921
104804,115658.41052745354
104805,155373.1103107855
104806,128714.25718128272
104807,98223.86813471933
104808,44356.453696100914
104809,48096.89532731449
104810,123719.47905774368
104811,57173.688697752536
104812,46420.20537992036
104813,111785.48425581286
104814,112524.47416112348
104815,106289.87008690473
104816,127773.68985431912
104817,91166.0782278932
104818,101793.1284433846
104819,44434.710646889274
104820,107009.13473563336
104821,68657.3948981208
104822,56510.91499014488
104823,97471.92149257504
104824,89555.62744344282
104825,45159.52222218374
